time,AdrActCnt,TxCnt,HashRate,BlkCnt
2020-06-14T00:00:00.000000000Z,698545,279097,116048617.392661,170
2020-06-15T00:00:00.000000000Z,867844,292792,94204171.7658072,138
2020-06-16T00:00:00.000000000Z,986219,343031,106884937.53919552,150
2020-06-17T00:00:00.000000000Z,918592,330975,108283617.57348618,138
2020-06-18T00:00:00.000000000Z,854866,283106,96513659.14158547,123
2020-06-19T00:00:00.000000000Z,947402,345029,112206937.0507864,143
2020-06-20T00:00:00.000000000Z,760742,281510,107498953.67802612,137
2020-06-21T00:00:00.000000000Z,710176,256980,114560928.73716654,146
2020-06-22T00:00:00.000000000Z,850006,307776,112206937.0507864,143
2020-06-23T00:00:00.000000000Z,1034537,351192,123976895.48268713,158
2020-06-24T00:00:00.000000000Z,917620,311143,109068281.46894622,139
2020-06-25T00:00:00.000000000Z,901033,315538,110637609.25986633,141
2020-06-26T00:00:00.000000000Z,929963,328405,128684878.8554474,164
2020-06-27T00:00:00.000000000Z,761896,272210,108283617.57348618,138
2020-06-28T00:00:00.000000000Z,686270,265941,117699584.31900674,150
2020-06-29T00:00:00.000000000Z,962232,314488,113776264.8417065,145
2020-06-30T00:00:00.000000000Z,926238,306323,115344545.21897343,147
2020-07-01T00:00:00.000000000Z,1078007,378081,127111309.03923196,162
2020-07-02T00:00:00.000000000Z,951042,339419,128680584.45946935,164
2020-07-03T00:00:00.000000000Z,944676,327948,127895946.74935065,163
2020-07-04T00:00:00.000000000Z,799989,292761,123188120.4886384,157
2020-07-05T00:00:00.000000000Z,771473,273114,127895946.74935065,163
2020-07-06T00:00:00.000000000Z,989688,337284,120834207.3582823,154
2020-07-07T00:00:00.000000000Z,969354,349022,126326671.32911325,161
2020-07-08T00:00:00.000000000Z,1024085,347004,118480294.22792618,151
2020-07-09T00:00:00.000000000Z,1033334,360126,128680584.45946935,164
2020-07-10T00:00:00.000000000Z,976205,345294,126326671.32911325,161
2020-07-11T00:00:00.000000000Z,885970,310565,122403482.7785197,156
2020-07-12T00:00:00.000000000Z,745665,280425,119264931.93804488,152
2020-07-13T00:00:00.000000000Z,909653,311275,121474836.12740125,147
2020-07-14T00:00:00.000000000Z,993499,357160,124167138.54257391,144
2020-07-15T00:00:00.000000000Z,971186,318436,118993507.76996668,138
2020-07-16T00:00:00.000000000Z,966383,347671,117268964.1790976,136
2020-07-17T00:00:00.000000000Z,847984,290533,101748071.86127587,118
2020-07-18T00:00:00.000000000Z,892684,313304,112095333.40649036,130
2020-07-19T00:00:00.000000000Z,872974,274629,112957605.20192489,131
2020-07-20T00:00:00.000000000Z,940265,312187,121580323.1562703,141
2020-07-21T00:00:00.000000000Z,927506,313100,107783974.42931765,125
2020-07-22T00:00:00.000000000Z,1017627,362798,124167138.54257391,144
2020-07-23T00:00:00.000000000Z,977856,336506,117268964.1790976,136
2020-07-24T00:00:00.000000000Z,1083981,369218,138825759.0649611,161
2020-07-25T00:00:00.000000000Z,972156,290603,122442594.95170484,142
2020-07-26T00:00:00.000000000Z,999311,301312,136238943.6786575,158
2020-07-27T00:00:00.000000000Z,1022491,325521,128082098.07778554,149
2020-07-28T00:00:00.000000000Z,1059084,354433,121437040.3952344,145
2020-07-29T00:00:00.000000000Z,1039672,348023,123949530.88617033,148
2020-07-30T00:00:00.000000000Z,968423,329417,113062072.09211469,135
2020-07-31T00:00:00.000000000Z,1062923,355688,128137015.03773022,153
2020-08-01T00:00:00.000000000Z,954055,292274,114737065.75273862,137
2020-08-02T00:00:00.000000000Z,950873,287133,118087053.07398653,141
2020-08-03T00:00:00.000000000Z,1080975,334722,135674486.51053798,162
2020-08-04T00:00:00.000000000Z,1003351,331448,121437040.3952344,145
2020-08-05T00:00:00.000000000Z,957619,291603,108037091.11024292,129
2020-08-06T00:00:00.000000000Z,1120216,355285,130649505.52866612,156
2020-08-07T00:00:00.000000000Z,1049182,327415,127299518.20741823,152
2020-08-08T00:00:00.000000000Z,951540,277399,118924549.9042985,142
2020-08-09T00:00:00.000000000Z,911571,275199,130649505.52866612,156
2020-08-10T00:00:00.000000000Z,967780,307280,114926419.49958968,137
2020-08-11T00:00:00.000000000Z,1086328,348465,129741892.84212302,154
2020-08-12T00:00:00.000000000Z,1049344,342524,132269332.31307347,157
2020-08-13T00:00:00.000000000Z,952528,330257,123844534.076572,147
2020-08-14T00:00:00.000000000Z,1086754,364429,140694130.54957497,167
2020-08-15T00:00:00.000000000Z,973628,309355,131426852.48942332,156
2020-08-16T00:00:00.000000000Z,892624,293129,128056933.19482274,152
2020-08-17T00:00:00.000000000Z,878796,289826,105309977.95626877,125
2020-08-18T00:00:00.000000000Z,1008612,345122,117947175.31102097,140
2020-08-19T00:00:00.000000000Z,988648,336660,116262215.6637207,138
2020-08-20T00:00:00.000000000Z,994559,331546,123002054.25292186,146
2020-08-21T00:00:00.000000000Z,1095556,313078,130584372.66577318,155
2020-08-22T00:00:00.000000000Z,950674,308966,114577256.0164204,136
2020-08-23T00:00:00.000000000Z,906460,287940,132269332.31307347,157
2020-08-24T00:00:00.000000000Z,944242,334304,128593100.89647324,149
2020-08-25T00:00:00.000000000Z,951716,301021,111720008.69546545,128
2020-08-26T00:00:00.000000000Z,1030264,328396,123939384.64653216,142
2020-08-27T00:00:00.000000000Z,947577,324735,112592821.26339878,129
2020-08-28T00:00:00.000000000Z,1080096,352344,142268448.5731322,163
2020-08-29T00:00:00.000000000Z,972062,291205,127430634.91826549,146
2020-08-30T00:00:00.000000000Z,821271,266126,110847196.12753214,127
2020-08-31T00:00:00.000000000Z,935410,310357,130921885.18999885,150
2020-09-01T00:00:00.000000000Z,1074307,371778,134413135.46173215,154
2020-09-02T00:00:00.000000000Z,1029017,320017,125685009.78239882,144
2020-09-03T00:00:00.000000000Z,983249,309835,112592821.26339878,129
2020-09-04T00:00:00.000000000Z,1004854,300021,117829696.6709988,135
2020-09-05T00:00:00.000000000Z,984198,324594,123066572.07859881,141
2020-09-06T00:00:00.000000000Z,988383,258964,130921885.18999885,150
2020-09-07T00:00:00.000000000Z,1086059,328020,151709442.06778005,175
2020-09-08T00:00:00.000000000Z,974053,329714,133652505.32879294,155
2020-09-09T00:00:00.000000000Z,968245,321941,128478859.9612268,149
2020-09-10T00:00:00.000000000Z,1103924,343183,136239328.01257607,158
2020-09-11T00:00:00.000000000Z,951505,308280,118993843.45402217,138
2020-09-12T00:00:00.000000000Z,890683,297027,146586618.7477084,170
2020-09-13T00:00:00.000000000Z,803998,256977,139688424.92428684,162
2020-09-14T00:00:00.000000000Z,1016193,353963,151760264.11527455,176
2020-09-15T00:00:00.000000000Z,976024,335248,134514779.55672064,156
2020-09-16T00:00:00.000000000Z,1064243,340027,133652505.32879294,155
2020-09-17T00:00:00.000000000Z,1101957,347774,153484812.57112998,178
2020-09-18T00:00:00.000000000Z,974291,326660,142275247.6080699,165
2020-09-19T00:00:00.000000000Z,892685,292875,128478859.9612268,149
2020-09-20T00:00:00.000000000Z,820833,261651,135654384.57842135,142
2020-09-21T00:00:00.000000000Z,946997,299730,139219832.7594406,145
2020-09-22T00:00:00.000000000Z,968239,311008,123857644.31701958,129
2020-09-23T00:00:00.000000000Z,1013565,349540,136339422.42648664,142
2020-09-24T00:00:00.000000000Z,943668,318555,131538738.53823009,137
2020-09-25T00:00:00.000000000Z,1140261,345399,162263115.42307213,169
2020-09-26T00:00:00.000000000Z,952990,281747,144020516.64769718,150
2020-09-27T00:00:00.000000000Z,784428,258919,145940790.2029998,152
2020-09-28T00:00:00.000000000Z,884124,297685,123857644.31701958,129
2020-09-29T00:00:00.000000000Z,998051,345931,135379285.64883533,141
2020-09-30T00:00:00.000000000Z,1118241,351403,149781337.31360504,156
2020-10-01T00:00:00.000000000Z,922880,304377,119056960.428763,124
2020-10-02T00:00:00.000000000Z,996361,315938,130578601.76057877,136
2020-10-03T00:00:00.000000000Z,1002444,303899,144980653.4253485,151
2020-10-04T00:00:00.000000000Z,923546,274508,151587945.74942547,158
2020-10-05T00:00:00.000000000Z,946902,295868,134303836.4311297,140
2020-10-06T00:00:00.000000000Z,978521,318289,124710705.25747761,130
2020-10-07T00:00:00.000000000Z,1063425,369576,144856280.72214702,151
2020-10-08T00:00:00.000000000Z,1033122,329472,155408725.0131643,162
2020-10-09T00:00:00.000000000Z,1006667,339374,136222462.66586015,142
2020-10-10T00:00:00.000000000Z,917402,294652,137181775.7832253,143
2020-10-11T00:00:00.000000000Z,791020,257292,134303836.4311297,140
2020-10-12T00:00:00.000000000Z,945894,315903,142937654.4874166,149
2020-10-13T00:00:00.000000000Z,1049377,330320,159245977.48262516,166
2020-10-14T00:00:00.000000000Z,952949,318750,142937654.4874166,149
2020-10-15T00:00:00.000000000Z,1035214,337702,144856280.72214702,151
2020-10-16T00:00:00.000000000Z,973228,319791,148693533.19160783,155
2020-10-17T00:00:00.000000000Z,851147,278655,152593470.69353917,157
2020-10-18T00:00:00.000000000Z,744786,234650,119288755.69898535,120
2020-10-19T00:00:00.000000000Z,930306,303148,124259120.51977639,125
2020-10-20T00:00:00.000000000Z,1011847,331386,143146506.83878234,144
2020-10-21T00:00:00.000000000Z,1013298,308240,129229485.34056745,130
2020-10-22T00:00:00.000000000Z,1048775,341549,136187996.0896749,137
2020-10-23T00:00:00.000000000Z,977710,321018,130223558.30472566,131
2020-10-24T00:00:00.000000000Z,1098917,304224,151099090.55204803,152
2020-10-25T00:00:00.000000000Z,851199,242596,116306536.80651072,117
2020-10-26T00:00:00.000000000Z,825846,255058,109348026.05740325,110
2020-10-27T00:00:00.000000000Z,827512,255102,98413223.45166297,99
2020-10-28T00:00:00.000000000Z,817505,259212,99407296.41582118,100
2020-10-29T00:00:00.000000000Z,887772,277836,107359880.12908687,108
2020-10-30T00:00:00.000000000Z,901403,267995,110342099.02156149,111
2020-10-31T00:00:00.000000000Z,875335,274513,112330244.9498779,113
2020-11-01T00:00:00.000000000Z,897445,276664,124259120.51977639,125
2020-11-02T00:00:00.000000000Z,777173,225214,94436931.59503014,95
2020-11-03T00:00:00.000000000Z,1029970,330051,123534519.48211516,140
2020-11-04T00:00:00.000000000Z,1175181,319925,132689483.09191571,159
2020-11-05T00:00:00.000000000Z,1071518,319993,122675182.48120517,147
2020-11-06T00:00:00.000000000Z,1080743,334639,127682332.786560301594257560297699025,153
2020-11-07T00:00:00.000000000Z,1055012,273328,121840657.43031262,146
2020-11-08T00:00:00.000000000Z,920529,243396,115164457.02317227,138
2020-11-09T00:00:00.000000000Z,1188873,320528,154387134.41512182,185
2020-11-10T00:00:00.000000000Z,1026623,308276,122675182.48120517,147
2020-11-11T00:00:00.000000000Z,1004339,318925,122675182.48120517,147
2020-11-12T00:00:00.000000000Z,1064270,329630,133524008.14280823,160
2020-11-13T00:00:00.000000000Z,999523,301426,115998982.341112604008503904519886168433096,139
2020-11-14T00:00:00.000000000Z,915336,272079,118502557.093218232552515851680993803283452,142
2020-11-15T00:00:00.000000000Z,845204,248137,125178757.6338828,150
2020-11-16T00:00:00.000000000Z,1041491,312340,135735925.23468184,160
2020-11-17T00:00:00.000000000Z,1142716,350945,137334451.150486295540826120288331810171956,157
2020-11-18T00:00:00.000000000Z,1197076,362407,147831351.5740522,169
2020-11-19T00:00:00.000000000Z,1052034,309724,119839616.504722658545603407843570361335978,137
2020-11-20T00:00:00.000000000Z,1177776,346562,146956610.268637700109096471548569496507934,168
2020-11-21T00:00:00.000000000Z,1007240,308830,147831351.5740522,169
2020-11-22T00:00:00.000000000Z,875364,273653,152205060.20050347,174
2020-11-23T00:00:00.000000000Z,1014814,301519,128587033.61766668,147
2020-11-24T00:00:00.000000000Z,1052398,330918,118964874.63947392,136
2020-11-25T00:00:00.000000000Z,1127776,362628,135584967.559947123399508130212617886335978,155
2020-11-26T00:00:00.000000000Z,1115848,321713,131211259.213413235255191749179521971507934,150
2020-11-27T00:00:00.000000000Z,1099990,323696,134710225.69469845,154
2020-11-28T00:00:00.000000000Z,1038684,292638,134710225.69469845,154
2020-11-29T00:00:00.000000000Z,875712,259705,135787629.27682322,150
2020-11-30T00:00:00.000000000Z,903580,262264,107610727.91731204,113
2020-12-01T00:00:00.000000000Z,1179012,378285,144750713.6586849,152
2020-12-02T00:00:00.000000000Z,1015318,327335,124752259.7979457,131
2020-12-03T00:00:00.000000000Z,1165469,343706,149512250.29219425,157
2020-12-04T00:00:00.000000000Z,1070208,315591,137132255.04506996,144
2020-12-05T00:00:00.000000000Z,1077064,283933,137132255.04506996,144
2020-12-06T00:00:00.000000000Z,906549,256611,129513796.43145503,136
2020-12-07T00:00:00.000000000Z,1017188,305857,142846099.0052812,150
2020-12-08T00:00:00.000000000Z,1057637,329557,137132255.04506996,144
2020-12-09T00:00:00.000000000Z,1059284,323845,132370718.716298855792566057019677772096088,139
2020-12-10T00:00:00.000000000Z,995137,311527,123799952.47124383,130
2020-12-11T00:00:00.000000000Z,1078069,304342,131418411.08485878,138
2020-12-12T00:00:00.000000000Z,962538,296177,125704567.12464757,132
2020-12-13T00:00:00.000000000Z,938739,274709,148342069.0427936,156
2020-12-14T00:00:00.000000000Z,977389,313940,134574370.800974739387185866461403088406192,145
2020-12-15T00:00:00.000000000Z,1047043,322798,129933875.82961448,140
2020-12-16T00:00:00.000000000Z,1098912,313973,132718173.762804250021973325005810511593808,143
2020-12-17T00:00:00.000000000Z,1066159,308001,119724785.58585908,129
2020-12-18T00:00:00.000000000Z,1194851,377227,145711560.75178188,157
2020-12-19T00:00:00.000000000Z,1158142,339766,146639659.567859257174437068197530581703096,158
2020-12-20T00:00:00.000000000Z,1075417,282293,140142965.924874375939508331965568690851548,151
2020-12-21T00:00:00.000000000Z,1126710,274086,126221478.783356645968149641728052663406192,136
2020-12-22T00:00:00.000000000Z,1095221,322307,132718173.762804250021973325005810511593808,143
2020-12-23T00:00:00.000000000Z,1138302,337585,142927263.4125759,154
2020-12-24T00:00:00.000000000Z,969168,271363,116940488.24665305,126
2020-12-25T00:00:00.000000000Z,1021183,298020,133646272.28188917,144
2020-12-26T00:00:00.000000000Z,957062,277615,127149578.49040844,137
2020-12-27T00:00:00.000000000Z,1049825,304240,137344635.42361856,148
2020-12-28T00:00:00.000000000Z,1154354,314503,147934525.66917643,160
2020-12-29T00:00:00.000000000Z,1146131,334580,140537799.38571763,152
2020-12-30T00:00:00.000000000Z,1221579,340919,159029615.0943647,172
2020-12-31T00:00:00.000000000Z,1193822,338444,153482070.677639541788407976074272574926684,166
2021-01-01T00:00:00.000000000Z,1001890,261318,137764026.733551449125853441822306987573316,149
2021-01-02T00:00:00.000000000Z,1140633,297595,139613208.60028526,151
2021-01-03T00:00:00.000000000Z,1184688,359641,146085344.09831175,158
2021-01-04T00:00:00.000000000Z,1270082,370865,159954206.027731482583992964579016162463342,173
2021-01-05T00:00:00.000000000Z,1230529,355008,145160753.608748370619429078420084587426684,157
2021-01-06T00:00:00.000000000Z,1344921,398455,163652569.02152643,177
2021-01-07T00:00:00.000000000Z,1292297,402123,155331252.396438772161801885223716974890026,168
2021-01-08T00:00:00.000000000Z,1237271,358440,136839436.2439882,148
2021-01-09T00:00:00.000000000Z,1094947,318922,134307072.19635198,139
2021-01-10T00:00:00.000000000Z,1177151,332604,162879650.92477036,159
2021-01-11T00:00:00.000000000Z,1211948,333441,157757649.32336253,154
2021-01-12T00:00:00.000000000Z,1202314,336350,151611247.729481136121225611494754763502772,148
2021-01-13T00:00:00.000000000Z,1163164,320071,155708849.338415536817576001913262127005544,152
2021-01-14T00:00:00.000000000Z,1167975,338553,150586847.08139154,147
2021-01-15T00:00:00.000000000Z,1209589,345053,158782049.807548106737105117602766544251386,155
2021-01-16T00:00:00.000000000Z,1115276,308421,150586846.589679305344404336765751817245842,147
2021-01-17T00:00:00.000000000Z,1002014,268872,136245242.433545364112645324549728255748614,133
2021-01-18T00:00:00.000000000Z,1077578,313873,148538046.4408284,145
2021-01-19T00:00:00.000000000Z,1095890,326366,152635647.7219547,149
2021-01-20T00:00:00.000000000Z,1107233,315516,144440445.15970212,141
2021-01-21T00:00:00.000000000Z,1059467,288464,132147640.824610963416294934131220892245842,129
2021-01-22T00:00:00.000000000Z,1115180,326671,144440445.15970212,141
2021-01-23T00:00:00.000000000Z,1128728,303320,160859266.69140872,156
2021-01-24T00:00:00.000000000Z,1004162,254109,143884925.71895775357160619164473073640886,139
2021-01-25T00:00:00.000000000Z,1121794,312958,144920068.40457904590282799279455657609114,140
2021-01-26T00:00:00.000000000Z,1182517,335923,166658079.04619855,161
2021-01-27T00:00:00.000000000Z,1106142,323598,146990355.43205088,142
2021-01-28T00:00:00.000000000Z,1097896,325159,150095785.47638997,145
2021-01-29T00:00:00.000000000Z,1208741,339577,157341788.91318125,152
2021-01-30T00:00:00.000000000Z,1087755,313065,140779494.68088103401239963233012615218228,136
2021-01-31T00:00:00.000000000Z,1063553,287082,149060642.12827694,144
2021-02-01T00:00:00.000000000Z,999221,283467,123182058.42545108,119
2021-02-02T00:00:00.000000000Z,1202183,363397,158376932.26129428,153
2021-02-03T00:00:00.000000000Z,1187019,345764,155271502.21695518,150
2021-02-04T00:00:00.000000000Z,1226684,367536,165622935.53246268407219921718414516304557,160
2021-02-05T00:00:00.000000000Z,1257476,360061,174939225.66548000018427773926283185054557,169
2021-02-06T00:00:00.000000000Z,1147256,328082,169173097.2862372960022462332331304270290579958,159
2021-02-07T00:00:00.000000000Z,1159518,286807,166219497.492111666232010240405779750775382,156
2021-02-08T00:00:00.000000000Z,1249543,340919,172612555.619077670684249620988308575,162
2021-02-09T00:00:00.000000000Z,1174227,359788,152367873.851852731506527191600295578132824,143
2021-02-10T00:00:00.000000000Z,1191329,340736,152367873.851852731506527191600295578132824,143
2021-02-11T00:00:00.000000000Z,1052110,301861,137450738.222265387784635303574394988275382,129
2021-02-12T00:00:00.000000000Z,1157108,347247,151302363.396858150235253202906542458591794,142
2021-02-13T00:00:00.000000000Z,1217682,333184,167285007.947106247503284229099532870316412,157
2021-02-14T00:00:00.000000000Z,1122976,297041,157695421.523824154687492583489071282816412,148
2021-02-15T00:00:00.000000000Z,1140491,312281,161957460.275134824322318837210757165632824,152
2021-02-16T00:00:00.000000000Z,989854,293716,128926662.253977876240117646657686520316412,121
2021-02-17T00:00:00.000000000Z,1134666,318209,147040324.645547480600426949184856575775382,138
2021-02-18T00:00:00.000000000Z,1138881,317446,145974815.724886727054287811017766753908206,137
2021-02-19T00:00:00.000000000Z,1248515,340244,163253417.20803393928241613130762864675875,153
2021-02-20T00:00:00.000000000Z,1187083,321732,157667240.26214834789478134694387211940943,146
2021-02-21T00:00:00.000000000Z,1047141,272006,152267677.59096139701672296839661192072829,141
2021-02-22T00:00:00.000000000Z,1094544,284119,143628376.07300295655055966049507144309057,133
2021-02-23T00:00:00.000000000Z,1054613,288011,137148899.93453412620093717956891608486228,127
2021-02-24T00:00:00.000000000Z,1230122,354258,171706104.45129373923900303339267279572829,159
2021-02-25T00:00:00.000000000Z,1217040,328850,168466365.60452224965089810403839251677171,156
2021-02-26T00:00:00.000000000Z,1114180,305149,150107852.21147178690018214142122680131886,139
2021-02-27T00:00:00.000000000Z,1202477,322758,169546279.07180412912246220641728767631886,157
2021-02-28T00:00:00.000000000Z,1033508,252499,141468550.69351334643401883351968632368114,131
2021-03-01T00:00:00.000000000Z,1073523,278708,140388638.78130561578904210892319636381886,130
2021-03-02T00:00:00.000000000Z,1119669,340722,154427502.97045100713326379537199704013772,143
2021-03-03T00:00:00.000000000Z,1185450,332985,164146716.40061717824440382787002747763772,152
2021-03-04T00:00:00.000000000Z,1042797,290966,138228813.40181600567250128194781124440943,128
2021-03-05T00:00:00.000000000Z,1154593,315193,160906977.55384568865629889851574719868114,149
2021-03-06T00:00:00.000000000Z,1147083,288073,162185767.0079193946306464748757271137928677544,152
2021-03-07T00:00:00.000000000Z,1043256,259265,155665152.077238134768946957578905821252066,146
2021-03-08T00:00:00.000000000Z,1164249,294249,165260949.112579338106384834868084533752066,155
2021-03-09T00:00:00.000000000Z,1088598,299423,149267953.541901490659124194722766557495868,140
2021-03-10T00:00:00.000000000Z,1165773,342661,158863750.577242693996562072011945269995868,149
2021-03-11T00:00:00.000000000Z,1084417,293471,140738357.030113490833953044904641238756198,132
2021-03-12T00:00:00.000000000Z,1186618,320069,159929951.100795897508828799482998663756198,150
2021-03-13T00:00:00.000000000Z,1104466,276253,152466553.577233575541331843145866372508264,143
2021-03-14T00:00:00.000000000Z,1155175,305716,167393348.624358219476325755820130955004132,157
2021-03-15T00:00:00.000000000Z,1167577,295380,157797551.589017016138887878530952242504132,148
2021-03-16T00:00:00.000000000Z,1161912,319854,158863750.577242693996562072011945269995868,149
2021-03-17T00:00:00.000000000Z,1110541,290856,145003154.518343727919242352818673714991736,136
2021-03-18T00:00:00.000000000Z,1219716,335857,162062350.612574778878769720435045085008264,152
2021-03-19T00:00:00.000000000Z,1158820,315088,158461331.2834583132369334608941909286726987988,148
2021-03-20T00:00:00.000000000Z,1124513,281882,167389188.348342386212765234740081974401632,154
2021-03-21T00:00:00.000000000Z,1112554,240660,169563074.094253047157850528690583205801224,156
2021-03-22T00:00:00.000000000Z,1144113,295471,164128360.512075200715070760450358618600408,151
2021-03-23T00:00:00.000000000Z,1234149,316687,174997789.241628505440497230202864775598368,161
2021-03-24T00:00:00.000000000Z,1153475,301818,165215304.167629337107546874061637725598368,152
2021-03-25T00:00:00.000000000Z,1218346,320449,167389188.348342386212765234740081974401632,154
2021-03-26T00:00:00.000000000Z,1085835,293636,147824218.200344049546864522457627874401632,136
2021-03-27T00:00:00.000000000Z,1149403,286113,172823903.495717844495411936252363544198776,159
2021-03-28T00:00:00.000000000Z,1063472,244181,172823903.495717844495411936252363544198776,159
2021-03-29T00:00:00.000000000Z,1115525,307500,164128360.512075200715070760450358618600408,151
2021-03-30T00:00:00.000000000Z,1154381,323613,158693646.929897354272290992210134031399592,146
2021-03-31T00:00:00.000000000Z,1234495,330775,170650017.749807183550326642301862312799184,157
2021-04-01T00:00:00.000000000Z,1145125,315091,157606703.274343217879814878598854924401632,145
2021-04-02T00:00:00.000000000Z,1103476,302587,160833893.9076464270123722632374965643044138836,140
2021-04-03T00:00:00.000000000Z,1020968,278911,150672055.363055477090210694170840412180816,131
2021-04-04T00:00:00.000000000Z,1032167,247000,167924581.380530492786483934160696718909592,146
2021-04-05T00:00:00.000000000Z,1229289,289931,179426264.288018873465437242719770143271224,156
2021-04-06T00:00:00.000000000Z,1180036,310254,165624244.4677843277151246170186328,144
2021-04-07T00:00:00.000000000Z,1246138,318898,180576433.572513178340038539866425187819184,157
2021-04-08T00:00:00.000000000Z,1092604,280374,154122561.560295947036171308459559375638368,134
2021-04-09T00:00:00.000000000Z,1222362,322101,174825592.118768988000561885586888475638368,152
2021-04-10T00:00:00.000000000Z,1163952,300140,180576433.572513178340038539866425187819184,157
2021-04-11T00:00:00.000000000Z,1043812,254567,166774412.096036187911882637014041674361632,145
2021-04-12T00:00:00.000000000Z,1126723,291473,165624244.4677843277151246170186328,144
2021-04-13T00:00:00.000000000Z,1178027,310996,163323907.555038162643765299876568881090408,142
2021-04-14T00:00:00.000000000Z,1149773,295564,155272729.18854780723292932845496825,135
2021-04-15T00:00:00.000000000Z,1366494,358905,198624496.428595815684773409083874840759648,172
2021-04-16T00:00:00.000000000Z,933121,218612,120743465.939566941708485133981051120868368,103
2021-04-17T00:00:00.000000000Z,828375,195677,106676264.942605521480733375000101808263264,91
2021-04-18T00:00:00.000000000Z,1057891,276174,145361065.152153450221673222032595014565816,124
2021-04-19T00:00:00.000000000Z,884672,207290,113709865.441086231594609254490576464565816,97
2021-04-20T00:00:00.000000000Z,1126908,280365,150050132.151140590297590475026244785434184,128
2021-04-21T00:00:00.000000000Z,918079,226747,118398932.440073371670526507484226235434184,101
2021-04-22T00:00:00.000000000Z,1114976,269958,167634132.553310373287154343697392291736736,143
2021-04-23T00:00:00.000000000Z,1114180,296653,158255998.55533609313531983771009275,135
2021-04-24T00:00:00.000000000Z,1125210,291934,169978664.364739958734861310084138908263264,145
2021-04-25T00:00:00.000000000Z,1026103,241657,165289599.053816803249195717200567406302552,141
2021-04-26T00:00:00.000000000Z,943203,241837,133638399.342749584622131749658548856302552,114
2021-04-27T00:00:00.000000000Z,1092574,297541,166461864.959531595973049200393940714565816,142
2021-04-28T00:00:00.000000000Z,1113474,276370,166461864.959531595973049200393940714565816,142
2021-04-29T00:00:00.000000000Z,986056,256358,143016531.652659880183714595535770129131632,122
2021-04-30T00:00:00.000000000Z,1122022,292939,169978664.364739958734861310084138908263264,145
2021-05-01T00:00:00.000000000Z,1040203,260173,158215613.4606975571700096090946130479128646672,139
2021-05-02T00:00:00.000000000Z,1248724,235137,189527186.172450416513650610724305295026904,185
2021-05-03T00:00:00.000000000Z,1268856,288071,181331416.764988251083722153359704969959644,177
2021-05-04T00:00:00.000000000Z,1293836,300350,185429300.731100013365159449995750765053808,181
2021-05-05T00:00:00.000000000Z,1208973,309762,160841991.033474876208320213809441054973096,157
2021-05-06T00:00:00.000000000Z,1228892,310841,174160117.980244366007389554130988909946192,170
2021-05-07T00:00:00.000000000Z,1187763,306397,176209059.225680926714581270402757440053808,172
2021-05-08T00:00:00.000000000Z,1169650,275777,175184588.602962646360985412266873175,171
2021-05-09T00:00:00.000000000Z,1234486,246707,190551658.270407337734300332952698294959644,186
2021-05-10T00:00:00.000000000Z,1315147,305887,184404830.1083817330115635918598665,180
2021-05-11T00:00:00.000000000Z,1258920,309496,176209059.225680926714581270402757440053808,172
2021-05-12T00:00:00.000000000Z,1245595,301570,176209059.225680926714581270402757440053808,172
2021-05-13T00:00:00.000000000Z,1187747,274151,186999513.8623470761756284909683058526229940704,161
2021-05-14T00:00:00.000000000Z,1066269,267317,166839066.08152365773492973282359566919772,134
2021-05-15T00:00:00.000000000Z,953308,231360,153143321.71715250538470230898402284564829,123
2021-05-16T00:00:00.000000000Z,971649,219486,164348930.57955641021810431273055328314829,132
2021-05-17T00:00:00.000000000Z,962984,252917,150653186.21518525786787688889098045959886,121
2021-05-18T00:00:00.000000000Z,856695,220564,124506764.34097786793352236458619570580228,100
2021-05-19T00:00:00.000000000Z,1031147,264932,155633457.21911975290152772907706523169772,125
2021-05-20T00:00:00.000000000Z,943686,226451,139447577.35278135303447488514445002209886,112
2021-05-21T00:00:00.000000000Z,942736,225921,136957441.85081410551764946505140763604943,110
2021-05-22T00:00:00.000000000Z,918673,221219,144427848.35671584806812572533053479419772,116
2021-05-23T00:00:00.000000000Z,957018,195260,148163050.71321801035105146879793807354943,119
2021-05-24T00:00:00.000000000Z,975836,236897,156878524.073654667667628052451426125,126
2021-05-25T00:00:00.000000000Z,968674,232254,153143321.71715250538470230898402284564829,123
2021-05-26T00:00:00.000000000Z,933622,228063,151898253.06972017263397721226534135290114,122
2021-05-27T00:00:00.000000000Z,864432,217523,145672915.2112507628342260487048956875,117
2021-05-28T00:00:00.000000000Z,972164,217451,148163050.71321801035105146879793807354943,119
2021-05-29T00:00:00.000000000Z,863265,192912,144427848.35671584806812572533053479419772,116
2021-05-30T00:00:00.000000000Z,990443,182281,150864303.39569444771333606867138225046,144
2021-05-31T00:00:00.000000000Z,977895,229620,147526659.522837919178026072824073271218776,141
2021-06-01T00:00:00.000000000Z,914351,231423,148572947.215061732882241159496868626260408,142
2021-06-02T00:00:00.000000000Z,1090605,252343,173683868.401640913461509388398865247479184,166
2021-06-03T00:00:00.000000000Z,1015474,253523,153804388.689491283526608619907192328781224,147
2021-06-04T00:00:00.000000000Z,907519,235300,137063775.067323576827645138480252402520816,131
2021-06-05T00:00:00.000000000Z,762659,192819,137063775.067323576827645138480252402520816,131
2021-06-06T00:00:00.000000000Z,737174,188480,156943254.779473206762545906971925321218776,150
