time,CapMVRVCur,CapRealUSD,CapMrktCurUSD,PriceUSD,ReferenceRateUSD
2011-02-04T00:00:00.000000000Z,5.36029838,,4308178.98741087222365,0.810958971361777,
2011-02-05T00:00:00.000000000Z,5.79068626,,4851368.6003607254346,0.911671477498539,
2011-02-06T00:00:00.000000000Z,5.59155797,,4786564.5,0.898,
2011-02-07T00:00:00.000000000Z,5.25293615,,4749865.8841295135552,0.889421369959088,
2011-02-08T00:00:00.000000000Z,5.35492291,,4910198.4,0.918,
2011-02-09T00:00:00.000000000Z,5.69602563,,5444403.635329073616,1.01605024547049,
2011-02-10T00:00:00.000000000Z,5.38116292,,5258483.2104582103079,0.979652963179427,
2011-02-11T00:00:00.000000000Z,5.62034798,,5667731.45166274938,1.05406945353594,
2011-02-12T00:00:00.000000000Z,5.66318761,,5810758.850490481656,1.07870328404442,
2011-02-13T00:00:00.000000000Z,5.42738984,,5666535,1.05,
2011-02-14T00:00:00.000000000Z,5.31812686,,5785023.25271772847,1.07001262419638,
2011-02-15T00:00:00.000000000Z,5.15817185,,5688637.5,1.05,
2011-02-16T00:00:00.000000000Z,5.01369832,,5601393.2278161932,1.031687628872,
2011-02-17T00:00:00.000000000Z,5.00090272,,5658118.12552422277,1.0399231975453,
2011-02-18T00:00:00.000000000Z,4.27713788,,4900658.168822327476,0.898955914669784,
2011-02-19T00:00:00.000000000Z,4.46173899,,5153968.70557065940185,0.944028116890707,
2011-02-20T00:00:00.000000000Z,4.04564986,,4731074.25,0.865,
2011-02-21T00:00:00.000000000Z,3.8865163,,4579185.5223421983843,0.835747428404442,
2011-02-22T00:00:00.000000000Z,4.03903963,,4814696.2578050850249,0.877041779661017,
2011-02-23T00:00:00.000000000Z,4.11116115,,4951665,0.9,
2011-02-24T00:00:00.000000000Z,4.46075117,,5452090.9248392760798,0.989095265926359,
2011-02-25T00:00:00.000000000Z,4.09708361,,5052034.59908460181545,0.914652001753361,
2011-02-26T00:00:00.000000000Z,4.20136279,,5304685.5,0.958,
2011-02-27T00:00:00.000000000Z,3.85737612,,4966941.51755555205885,0.895033114552893,
2011-02-28T00:00:00.000000000Z,3.66264324,,4780204.66049094212965,0.860220923436587,
2011-03-01T00:00:00.000000000Z,3.45556491,,5124476.5031080662912,0.921096891876096,
2011-03-02T00:00:00.000000000Z,3.49629585,,5236981.815,0.9399,
2011-03-03T00:00:00.000000000Z,3.4729141,,5241109.41377138776685,0.939073383401519,
2011-03-04T00:00:00.000000000Z,3.31231304,,5039131.42,0.9011,
2011-03-05T00:00:00.000000000Z,3.30711769,,5089399.8329818217585,0.90784060666277,
2011-03-06T00:00:00.000000000Z,3.2074455,,4972191.6761637967755,0.884770973115138,
2011-03-07T00:00:00.000000000Z,3.17308684,,4941060.4317694878037,0.877583864406779,
2011-03-08T00:00:00.000000000Z,3.11400943,,4884340.65081674811735,0.866071591466979,
2011-03-09T00:00:00.000000000Z,3.08389438,,4856979,0.86,
2011-03-10T00:00:00.000000000Z,3.286687,,5204687.3616218582781,0.920670309760374,
2011-03-11T00:00:00.000000000Z,3.13277134,,4980492,0.88,
2011-03-12T00:00:00.000000000Z,3.23180751,,5200939.27759260916325,0.917815513150205,
2011-03-13T00:00:00.000000000Z,3.12541924,,5062649.525,0.89249,
2011-03-14T00:00:00.000000000Z,3.09976092,,5075795.1044466963873,0.893924922852133,
2011-03-15T00:00:00.000000000Z,3.0094772,,4957550.488,0.87224,
2011-03-16T00:00:00.000000000Z,2.90524469,,4843819.983623615109,0.851211665692578,
2011-03-17T00:00:00.000000000Z,2.80330055,,4702871.721,0.82542,
2011-03-18T00:00:00.000000000Z,2.72116816,,4574014.44116174867945,0.801959208065459,
2011-03-19T00:00:00.000000000Z,2.5915635,,4367614.5,0.765,
2011-03-20T00:00:00.000000000Z,2.50871253,,4238525.225,0.7415,
2011-03-21T00:00:00.000000000Z,2.56031946,,4344002.7435,0.75897,
2011-03-22T00:00:00.000000000Z,2.71742347,,4635912.012661896449,0.809130292811222,
2011-03-23T00:00:00.000000000Z,2.8434557,,4875083.6685,0.84971,
2011-03-24T00:00:00.000000000Z,2.88481841,,5011747.1131928725343,0.872374365867914,
2011-03-25T00:00:00.000000000Z,2.91145917,,5084859.072,0.88377,
2011-03-26T00:00:00.000000000Z,2.79254753,,4926379.6,0.8552,
2011-03-27T00:00:00.000000000Z,2.67675364,,4741008.3,0.822,
2011-03-28T00:00:00.000000000Z,2.58237,,4590460.86671291776335,0.794740500292227,
2011-03-29T00:00:00.000000000Z,2.56999182,,4584036.0039403833932,0.792509941554646,
2011-03-30T00:00:00.000000000Z,2.55673793,,4573978.959672710688,0.789706312098189,
2011-03-31T00:00:00.000000000Z,2.53409399,,4552346.4505,0.78461,
2011-04-01T00:00:00.000000000Z,2.49434063,,4498237.0935,0.77411,
2011-04-02T00:00:00.000000000Z,2.51639313,,4551064.5015,0.78199,
2011-04-03T00:00:00.000000000Z,2.50130518,,4540479.4,0.779,
2011-04-04T00:00:00.000000000Z,2.1702087,,3969500,0.68,
2011-04-05T00:00:00.000000000Z,2.2785139,,4184793.2952710676328,0.715691834599649,
2011-04-06T00:00:00.000000000Z,2.35209347,,4332404,0.74,
2011-04-07T00:00:00.000000000Z,2.39124558,,4418737.91,0.7538,
