date,adf_stat,adf_p,r2,alpha,b_real,c_dollar
2021-03-21,-4.817787495929039,2.3834868883371013e-06,0.931603070114186,3.5997447637271645,-0.20988698660209226,0.2894363879392333
2021-04-11,-4.897830795438998,1.6710050624656247e-06,0.9188805025135397,3.5389155663851803,-0.20855261522543417,0.3022932349312017
2021-05-02,-4.832795734346751,2.23049349404207e-06,0.9035545797507223,3.5796879423505996,-0.20322174723566536,0.29450462094394647
2021-05-23,-4.801296276500448,2.5633842068605063e-06,0.8805748043906091,3.632287819399313,-0.20380467912500638,0.2834105017699512
2021-06-13,-4.7969478236978045,2.61298075189492e-06,0.8572746297041147,3.62849007869517,-0.21501466739530561,0.28267317974956374
2021-07-04,-4.922642494933491,1.4958377535408587e-06,0.8250368720105836,3.333214293114395,-0.22349933479084205,0.34320524695720284
2021-07-25,-4.244416761753508,2.7426855802109085e-05,0.7870760882198418,3.2056577673848508,-0.22274516413156187,0.3697779407245865
2021-08-15,-2.715247593167555,0.0064420946700458545,0.5957859820531854,3.2822511307248763,-0.20930122282260682,0.35515762724247923
2021-09-05,-2.9093228373867213,0.0035543525719417767,0.4998776478695529,3.1110988692548545,-0.18830128457774115,0.39475283902843594
2021-09-26,-2.721911916216533,0.006315163563745984,0.4132466386365058,2.866493493806593,-0.17507425553304498,0.44844159929432065
2021-10-17,-2.5733759170415316,0.009752720707472181,0.3499481218376185,2.7192911827534356,-0.16643810792713504,0.48080579266906226
2021-11-07,-2.690233974322749,0.006939375064228538,0.27023671610389965,2.471238664956743,-0.14372027849113667,0.5372958624758674
2021-11-28,-2.6436620953658885,0.00795852437525642,0.25287909033959677,1.8627539891148643,-0.11432513596521691,0.671463194115862
2021-12-19,-2.9470875774130407,0.003154569861970888,0.18827514868381012,2.65768619434479,-0.10303534565759495,0.505176622484297
2022-01-09,-2.6815240313699453,0.007120511652916076,0.1319137461438611,4.5494411755138255,-0.09509388803789073,0.10622378091955464
2022-01-30,-3.1908224686759423,0.0014209215884563719,0.09444128033299537,5.529200666839448,-0.06980915684166619,-0.09632721588977189
2022-02-20,-2.624949379503458,0.008404635552008256,0.060300640919759285,6.526441782577503,-0.036314855086553355,-0.3009390630926479
2022-03-13,-2.2403158467090383,0.024102030690280565,0.02593947542111108,5.668465367933294,-0.028054313132873716,-0.11786277062023665
2022-04-03,-2.5687954144642733,0.009881339814734017,0.0003874187315580091,5.0492058813425995,-0.0035769793479849543,0.01771301119107993
2022-04-24,-2.8572152795455423,0.004182460223491325,0.05997995595376726,4.43331976786081,0.031786519118838896,0.15462156022229767
2022-05-15,-2.811260560587763,0.00481895824667191,0.07913783946163122,4.419467053563822,0.02600930527822723,0.15613772502669876
2022-06-05,-2.83888159814226,0.0044265631316433235,0.10175247649012842,3.9440473535008613,0.019310974560723268,0.2548742919495415
2022-06-26,-2.774129729656998,0.005396425382898295,0.09398777566927019,3.7675371973042386,0.011117457824489002,0.29045867674489645
2022-07-17,-2.060687467020201,0.03767509325508484,0.01693838826456473,4.83448562252859,0.00625632490560438,0.06439172615439459
2022-08-07,-2.5871222877557454,0.009375673590543808,0.013221853853057852,6.424455587128104,0.01233702276426729,-0.269757879995994
2022-08-28,-2.5314233928104235,0.010988703676526466,0.04947059609712978,7.455899382214793,0.01756696398370501,-0.4860697868338322
2022-09-18,-2.115474240111779,0.03297915404279097,0.13773726812014664,8.60229046630718,0.019081076131546006,-0.7271882934259825
2022-10-09,-2.1860631591007724,0.027668883367479826,0.23346800033295323,9.071792627639898,0.014825145689628276,-0.8265548296218383
2022-10-30,-1.9631597086028487,0.04742411572560233,0.2942977783580537,8.646786835454247,0.005486642972110968,-0.7384477692093365
2022-11-20,-2.2973498663736653,0.020787383337916424,0.3664535275495603,10.050329330036416,0.015079970953215185,-1.0320595337036131
2022-12-11,-2.327264067286285,0.01921287893513608,0.3852738863066959,10.5509920073424,0.018199182983147932,-1.1366306584305654
