date,rc_real_gold_252d,rc_dollar_gold_252d
2018-08-28,-0.3016678521082951,-0.5473128563615894
2018-08-29,-0.28773536810450484,-0.5401651026091338
2018-08-30,-0.2879454513253969,-0.5432748558622306
2018-08-31,-0.2858159533724251,-0.541045598887986
2018-09-03,-0.2859895859840155,-0.5411079652037295
2018-09-04,-0.28805960658082047,-0.5476931411449614
2018-09-05,-0.2864704239160966,-0.5457965356212794
2018-09-06,-0.2876184128029034,-0.5460141053078451
2018-09-07,-0.28098793346265344,-0.5510226669572246
2018-09-10,-0.2803140077971474,-0.5477531714273064
2018-09-11,-0.27764541634968837,-0.5468260809902081
2018-09-12,-0.27065819516619594,-0.5711220482696936
2018-09-13,-0.2687715821093317,-0.5634417710839988
2018-09-14,-0.2642086048578895,-0.5616711342820964
2018-09-17,-0.26397081357826746,-0.5634725320495735
2018-09-18,-0.2602371751044134,-0.5656753112011224
2018-09-19,-0.2568312905261658,-0.5645186388952451
2018-09-20,-0.25759584971992644,-0.5650365717697602
2018-09-21,-0.25595041269671504,-0.5633386321467003
2018-09-24,-0.2552839748638309,-0.5617654742238696
2018-09-25,-0.25560110379706563,-0.5639021917578476
2018-09-26,-0.25270369470219645,-0.5645479367620925
2018-09-27,-0.24732549487684038,-0.5664386621279481
2018-09-28,-0.24618801994664932,-0.5675264573432016
2018-10-01,-0.24615317732740602,-0.5675103438494135
2018-10-02,-0.24910063513689118,-0.5624705433425712
2018-10-03,-0.24836916023480293,-0.5617127060567183
2018-10-04,-0.24435347089832038,-0.5556950414506454
2018-10-05,-0.2390187454948018,-0.5585574283174541
2018-10-08,-0.23545024824685176,-0.5527748978373282
2018-10-09,-0.23213999895033016,-0.5498544104882283
2018-10-10,-0.2304978895368252,-0.5510177750594544
2018-10-11,-0.24576879232602158,-0.5413244359194197
2018-10-12,-0.2464812812562253,-0.5402147061399176
2018-10-15,-0.2454618226736518,-0.5408114665567822
2018-10-16,-0.24252711892799844,-0.5485614406419234
2018-10-17,-0.24104171719192446,-0.5474623627550634
2018-10-18,-0.24110754400644557,-0.5428536531951168
2018-10-19,-0.23959755427489404,-0.5430133914953746
2018-10-22,-0.23923100768989364,-0.5436764397137233
2018-10-23,-0.241051716195132,-0.5415170059743037
2018-10-24,-0.2388397475011985,-0.5385152069910784
2018-10-25,-0.2418953672543231,-0.5379960230542881
2018-10-26,-0.24502501123953066,-0.5369656169559096
2018-10-29,-0.24571542253445794,-0.537426210054477
2018-10-30,-0.24063980783646635,-0.5408003252892477
2018-10-31,-0.24336048363973098,-0.5434197661311174
2018-11-01,-0.23496850661991087,-0.5511465472497366
2018-11-02,-0.23530497982061488,-0.5508701256642976
2018-11-05,-0.23522646339040715,-0.5514968614610487
2018-11-06,-0.22602098019583028,-0.5484686009088865
2018-11-07,-0.21997763282950897,-0.5464121152235459
2018-11-08,-0.22052509684509017,-0.5462660506084622
2018-11-09,-0.20482772764613535,-0.55007062780962
2018-11-12,-0.20382281018511514,-0.5482916156896287
2018-11-13,-0.20300816882030776,-0.5541228485495819
2018-11-14,-0.20166528053444127,-0.5561317764238214
2018-11-15,-0.20203812080310105,-0.5566090719527874
2018-11-16,-0.20633299419577258,-0.5608949751116971
2018-11-19,-0.20209926487677157,-0.5608653410687829
2018-11-20,-0.19811778518964773,-0.55907492135507
2018-11-21,-0.19934760245430855,-0.5586593210415233
2018-11-22,-0.20029134825593028,-0.5591542608748161
2018-11-23,-0.20242927739130187,-0.5583988062685853
2018-11-26,-0.19598943603327248,-0.5605305913978541
2018-11-27,-0.2003444955341045,-0.5622179696607995
2018-11-28,-0.20217454668058663,-0.5645113396669448
2018-11-29,-0.20482429422516146,-0.5671204936694588
2018-11-30,-0.19875993633717484,-0.5656262750464426
2018-12-03,-0.20214339321647545,-0.5704358692775728
2018-12-04,-0.2075586927813383,-0.5684555611355082
2018-12-05,-0.2114645252973077,-0.5674374370091192
2018-12-06,-0.21380290584910058,-0.5666041552588177
2018-12-07,-0.21677854573015087,-0.5683614185350001
2018-12-10,-0.21803990784106905,-0.568714434767925
2018-12-11,-0.2160299936187895,-0.5723153551207089
2018-12-12,-0.2148172020177593,-0.5714959347587232
2018-12-13,-0.21326268146377703,-0.5714465379118501
2018-12-14,-0.20856284844755443,-0.5719769719956211
2018-12-17,-0.21038244739936932,-0.5725013401297455
2018-12-18,-0.20778924597082213,-0.5699488902206005
2018-12-19,-0.20035069937493047,-0.5631098829384203
2018-12-20,-0.18157787475875284,-0.5531094205646452
2018-12-21,-0.18030443029456378,-0.5538916470644324
2018-12-24,-0.18588471186334438,-0.5497772811495185
2018-12-25,-0.1857670026417281,-0.5503421162104797
2018-12-26,-0.18782149872508228,-0.5496330343846392
2018-12-27,-0.18559495386625674,-0.5486595151031493
2018-12-28,-0.1886686569443728,-0.5493100568071958
2018-12-31,-0.19078294690988834,-0.5489887507959487
2019-01-01,-0.19184656818482004,-0.541812614142787
2019-01-02,-0.19203620329253665,-0.5411966161956305
2019-01-03,-0.2046053777333652,-0.5456519048488053
2019-01-04,-0.20621773569697255,-0.5386780530356111
2019-01-07,-0.20425429257965586,-0.5403079752136698
2019-01-08,-0.2046324600686947,-0.5400701249349177
2019-01-09,-0.205426395746397,-0.5440012690050178
2019-01-10,-0.20443277747319213,-0.5410907842550471
2019-01-11,-0.209609489862216,-0.5306176969368762
2019-01-14,-0.21217886481089074,-0.5448136158698009
2019-01-15,-0.21266982074565244,-0.5455003105024676
2019-01-16,-0.2088022410045958,-0.544212601691841
2019-01-17,-0.2074294082787395,-0.5449961876479802
2019-01-18,-0.20360204253322062,-0.542082106060664
2019-01-21,-0.21037003580927707,-0.5411937408479314
2019-01-22,-0.20458675639793567,-0.5310918666581661
2019-01-23,-0.20336903294845318,-0.531816391310306
2019-01-24,-0.19960523672365382,-0.5315434960005186
2019-01-25,-0.18636687217846265,-0.53949410500806
2019-01-28,-0.18723470316421845,-0.5449049036029552
2019-01-29,-0.19003343250755858,-0.5448850885941818
2019-01-30,-0.19884285931466741,-0.5423817480997165
2019-01-31,-0.19577043595649304,-0.5379775305467339
2019-02-01,-0.21682656204205042,-0.5362895498047697
2019-02-04,-0.21930844134031025,-0.5381971139043489
2019-02-05,-0.2212302858789409,-0.5371046230246946
2019-02-06,-0.22062832304612953,-0.5377348676837922
2019-02-07,-0.22425239874246986,-0.5282594417818939
2019-02-08,-0.22087977129998446,-0.5263741204412878
2019-02-11,-0.22183858872761722,-0.5287720788477202
2019-02-12,-0.22333017770324887,-0.5302108102041525
2019-02-13,-0.22183458421705826,-0.5312866585051619
2019-02-14,-0.21834548618035277,-0.5240001323693211
2019-02-15,-0.2200089750317903,-0.5244841658417049
2019-02-18,-0.22311997759617025,-0.5241811979845618
2019-02-19,-0.23185754439662323,-0.5302667264402587
2019-02-20,-0.23042492431277478,-0.5313976849999246
2019-02-21,-0.23798953273879114,-0.5184096580640364
2019-02-22,-0.24087388506304525,-0.5174735290710913
2019-02-25,-0.24174629950723744,-0.5164706437851805
2019-02-26,-0.24359734258744992,-0.5174700659832526
2019-02-27,-0.24871110640525018,-0.5150453772546695
2019-02-28,-0.2500254559680525,-0.5153017995878879
2019-03-01,-0.25373804509284226,-0.5172403995618509
2019-03-04,-0.25280742039943777,-0.5154074646892213
2019-03-05,-0.2514179676626459,-0.5145961588152483
2019-03-06,-0.2512282014561227,-0.5142653239604986
2019-03-07,-0.24673702803352332,-0.5117814334350376
2019-03-08,-0.250224776454189,-0.5195245004968102
2019-03-11,-0.25721332963419585,-0.5262706691934521
2019-03-12,-0.2618428929238806,-0.5265192903614088
2019-03-13,-0.26743658250756125,-0.5258094234438587
2019-03-14,-0.2769496551088715,-0.5219314792393978
2019-03-15,-0.27972742508618403,-0.5225915587495783
2019-03-18,-0.28002188082169577,-0.522652332529046
2019-03-19,-0.2782402668361271,-0.5237927372129955
2019-03-20,-0.2852239590164015,-0.5341374898988994
2019-03-21,-0.28115865139976554,-0.538618672718283
2019-03-22,-0.2823271470702109,-0.533339084353015
2019-03-25,-0.2759281258925542,-0.5356279654338756
2019-03-26,-0.2720372941906163,-0.5376689043680334
2019-03-27,-0.272837440130222,-0.5387726883991631
2019-03-28,-0.2739719170508157,-0.5351209445393099
2019-03-29,-0.26874514691672363,-0.5330075614019117
2019-04-01,-0.2682852211283869,-0.5306835926603467
2019-04-02,-0.2681127105770204,-0.5288851355490212
2019-04-03,-0.2695056457776395,-0.5254795754152263
2019-04-04,-0.2691649165495036,-0.5233910892229598
2019-04-05,-0.27020048403450525,-0.5234560387310675
2019-04-08,-0.26807762725060313,-0.5251596730855047
2019-04-09,-0.2634258750528247,-0.521605901409031
2019-04-10,-0.2644990498128726,-0.5168429932103016
2019-04-11,-0.27538053356672737,-0.5158586127558786
2019-04-12,-0.27168379515437174,-0.5109423255183355
2019-04-15,-0.2760250326268989,-0.5115145030789718
2019-04-16,-0.2784380809449877,-0.5109919034148396
2019-04-17,-0.2812400814093284,-0.5091789959683192
2019-04-18,-0.27760241104035627,-0.5053713110532823
2019-04-19,-0.2777434387693282,-0.5069293910650973
2019-04-22,-0.2756884054009802,-0.5076910458244184
2019-04-23,-0.27519618287939096,-0.5081486706925078
2019-04-24,-0.2769831982514932,-0.5069503454376644
2019-04-25,-0.27797176958084185,-0.5079668352350936
2019-04-26,-0.27964385444070416,-0.5117800900053807
2019-04-29,-0.28033519048451877,-0.5077739735144656
2019-04-30,-0.2810358613130375,-0.509231613293843
2019-05-01,-0.28245764877326757,-0.5012110629349631
2019-05-02,-0.2716301980181015,-0.4866157964924608
2019-05-03,-0.27419790433325075,-0.488715863229373
2019-05-06,-0.2756764312470445,-0.48830577079183846
2019-05-07,-0.27731164946741,-0.4875973422923081
2019-05-08,-0.2784123330242532,-0.4866531059957663
2019-05-09,-0.2791176496328138,-0.48678583526600927
2019-05-10,-0.279407235291568,-0.4909917847392497
2019-05-13,-0.28553518622873053,-0.4761746659148921
2019-05-14,-0.28760674865670394,-0.4758927713674394
2019-05-15,-0.287119838593055,-0.4756445959392676
2019-05-16,-0.29822042420018663,-0.48067046719975665
2019-05-17,-0.3044165526401269,-0.4856061429566739
2019-05-20,-0.3054398457171914,-0.48501872095650744
2019-05-21,-0.3022277535968371,-0.487798937982655
2019-05-22,-0.3021131708459896,-0.48767182904620143
2019-05-23,-0.30249106748952653,-0.4929365127864905
2019-05-24,-0.3046403532704877,-0.4956254869114256
2019-05-27,-0.3056083250805623,-0.49644876196217724
2019-05-28,-0.303015129990982,-0.4975353075730186
2019-05-29,-0.30332797920675897,-0.4968241029073555
2019-05-30,-0.30542223614447644,-0.49757487959957786
2019-05-31,-0.3258860063189314,-0.4822688853250528
2019-06-03,-0.33880605928580293,-0.49080921872602834
2019-06-04,-0.34589407354885116,-0.4811091667612852
2019-06-05,-0.3467359656752766,-0.48095845188679864
2019-06-06,-0.3472114554937764,-0.480631782533258
2019-06-07,-0.34761862415440953,-0.4850920337364529
2019-06-10,-0.3595332729965072,-0.47545225682623016
2019-06-11,-0.35946314637275334,-0.47442167439295513
2019-06-12,-0.3610595396179995,-0.47380674881499024
2019-06-13,-0.3619446964432175,-0.4707634042218495
2019-06-14,-0.3684699831848546,-0.4669225915375657
2019-06-17,-0.36749830425123536,-0.46783118792262807
2019-06-18,-0.37086931566473924,-0.46784347832894047
2019-06-19,-0.3794105956061757,-0.45798876981840886
2019-06-20,-0.4064617552365063,-0.4797388334761496
2019-06-21,-0.3913501616797876,-0.47833988853184073
2019-06-24,-0.3954249693099664,-0.47827726903051027
2019-06-25,-0.3948329026349479,-0.48156237388727513
2019-06-26,-0.39920462228928905,-0.477282965374378
2019-06-27,-0.3979678469374759,-0.47801644955996886
2019-06-28,-0.40079149789372304,-0.47513151034524703
2019-07-01,-0.4062895226359204,-0.47092150940351707
2019-07-02,-0.4052034690273824,-0.4547448315241028
2019-07-03,-0.40555323345568906,-0.45599664218982544
2019-07-04,-0.40342561543028993,-0.4521280418336879
2019-07-05,-0.40959440022194993,-0.4560815892904293
2019-07-08,-0.41445486369769813,-0.45170958788838533
2019-07-09,-0.41897633817745716,-0.44791702890980245
2019-07-10,-0.4198020443013978,-0.44318378512397566
2019-07-11,-0.4232656305345224,-0.43608870139348543
2019-07-12,-0.4218604516482537,-0.43452165645886287
2019-07-15,-0.415022424768585,-0.43598417643196924
2019-07-16,-0.41628616839834975,-0.43982927512057085
2019-07-17,-0.41663480440434847,-0.4410752467539409
2019-07-18,-0.4255750623531018,-0.438794609342278
2019-07-19,-0.41869940490831176,-0.43238957100107034
2019-07-22,-0.42040359464987054,-0.43033177350569385
2019-07-23,-0.42034608402047935,-0.43203542223021735
2019-07-24,-0.42098670131637794,-0.4307016172499643
2019-07-25,-0.42410775026790615,-0.43020713308032826
2019-07-26,-0.4233423454278215,-0.43014084031937017
2019-07-29,-0.4255426900830158,-0.42860809820782364
2019-07-30,-0.42800887902704793,-0.4363466618146179
2019-07-31,-0.4231601071488248,-0.4170822308358544
2019-08-01,-0.4369812740779297,-0.3762543564153151
2019-08-02,-0.4491653114696264,-0.36535347068316537
2019-08-05,-0.4555934321244483,-0.35438976092509394
2019-08-06,-0.46028809027631684,-0.3509501727867644
2019-08-07,-0.45953066067856263,-0.3435489492587072
2019-08-08,-0.4617871676429419,-0.3455822317865717
2019-08-09,-0.46240798981445547,-0.3447509282126171
2019-08-12,-0.469509445995803,-0.33032465341759015
2019-08-13,-0.4764919539882683,-0.3162301069673568
2019-08-14,-0.4792267902982109,-0.3088561435576111
2019-08-15,-0.47830935439994116,-0.3066866756352946
2019-08-16,-0.4812935545782683,-0.3064998953353623
2019-08-19,-0.486453322448986,-0.30844359908624486
2019-08-20,-0.4871719499601834,-0.3077828367186922
2019-08-21,-0.4882375742233908,-0.3053160822780061
2019-08-22,-0.48760706533772996,-0.30181920067059903
2019-08-23,-0.5039626068724685,-0.29963582539007844
2019-08-26,-0.5036755198383848,-0.2990374712184189
2019-08-27,-0.5070714774065643,-0.29760955484341384
2019-08-28,-0.5052757082215757,-0.298047480119637
2019-08-29,-0.5033188314041049,-0.30005627717842787
2019-08-30,-0.5042292945408481,-0.29502371045234205
2019-09-02,-0.5032873787678216,-0.29933119528972996
2019-09-03,-0.4921075040529197,-0.2919687678902913
2019-09-04,-0.49278199728521516,-0.2943461885598685
2019-09-05,-0.5015650900902884,-0.2762782297195728
2019-09-06,-0.5015082276812504,-0.2663015424265895
2019-09-09,-0.5024208516752856,-0.2645636096167734
2019-09-10,-0.5078946237441235,-0.26459117230652895
2019-09-11,-0.5031963861537438,-0.26166490697384487
2019-09-12,-0.5035618775855829,-0.2616027917640842
2019-09-13,-0.5111519524696733,-0.2602946185003547
2019-09-16,-0.5173168991886012,-0.2508396302512465
2019-09-17,-0.5181920436909904,-0.24931612029637695
2019-09-18,-0.5210795288667606,-0.2485725046503559
2019-09-19,-0.5210724516687437,-0.25025119613995245
2019-09-20,-0.5244609545163215,-0.2452043697025762
2019-09-23,-0.526701666318492,-0.2454547319368269
2019-09-24,-0.5310570530655988,-0.24563933820152112
2019-09-25,-0.5445676846497662,-0.2597157805319717
2019-09-26,-0.5454921716202878,-0.25981667424536825
2019-09-27,-0.5482784400850861,-0.25907470481321787
2019-09-30,-0.5394084977319558,-0.25837527839453195
2019-10-01,-0.539543247092396,-0.2591147239551264
2019-10-02,-0.5423833381006241,-0.2550156810152515
2019-10-03,-0.5430343620752597,-0.2578245879368274
2019-10-04,-0.5418767165790627,-0.25745935932566816
2019-10-07,-0.5445777927971661,-0.2604944176041785
2019-10-08,-0.5417732359656843,-0.2566607771697817
2019-10-09,-0.5397426241128099,-0.25522107168532476
2019-10-10,-0.5436354506809233,-0.24466221019225162
2019-10-11,-0.5465770984563436,-0.237568096020604
2019-10-14,-0.5472838560294756,-0.23701412680846726
2019-10-15,-0.549593629511286,-0.2361557769602186
2019-10-16,-0.5507921980931028,-0.23482041237664117
2019-10-17,-0.5496935237248571,-0.23161976067013532
2019-10-18,-0.5477477867133294,-0.22790824549507482
2019-10-21,-0.5576030428741321,-0.213458254668497
2019-10-22,-0.5594953812035989,-0.2142959663401969
2019-10-23,-0.560932237422532,-0.21368294077296765
2019-10-24,-0.5603230578035865,-0.21376993348387954
2019-10-25,-0.5601242186107439,-0.21519832200544808
2019-10-28,-0.5637102891351582,-0.2118358951134337
2019-10-29,-0.5710641845713503,-0.19470475203859136
2019-10-30,-0.5725142840146845,-0.1928168403945772
2019-10-31,-0.5769450606997812,-0.1969271780753734
2019-11-01,-0.5786016320918437,-0.19453413168625636
2019-11-04,-0.5789777984065676,-0.1954556009578923
2019-11-05,-0.579218068925886,-0.19749280978432598
2019-11-06,-0.5798793766352103,-0.19749078704491685
2019-11-07,-0.5895684164011704,-0.19615227962920403
2019-11-08,-0.5889570853593266,-0.19885072713299334
2019-11-11,-0.5888980096411914,-0.19877979878599605
2019-11-12,-0.5889577536346055,-0.1970456155457507
2019-11-13,-0.5884909290538051,-0.19423911787195774
2019-11-14,-0.5870959638194113,-0.19110570464262758
2019-11-15,-0.5870456278279238,-0.18724781952108682
2019-11-18,-0.5895218404327731,-0.186772254870361
2019-11-19,-0.5895999418007958,-0.1858067442197031
2019-11-20,-0.5881568467825586,-0.17954793970338562
2019-11-21,-0.587361829476865,-0.1794282789621108
2019-11-22,-0.5875745223976877,-0.18017493792386086
2019-11-25,-0.586266194109604,-0.1816413469107216
2019-11-26,-0.5871604516554344,-0.1767491767538634
2019-11-27,-0.5874331402445246,-0.1742483246786176
2019-11-28,-0.5914397600109197,-0.17397254987400634
2019-11-29,-0.5875970467554524,-0.173874510019895
2019-12-02,-0.5876349492569362,-0.17238291390787425
2019-12-03,-0.5913568969616114,-0.17027770531301292
2019-12-04,-0.590895021112063,-0.16508429910712805
2019-12-05,-0.5908000891568178,-0.16430337817126908
2019-12-06,-0.5984832225978522,-0.1738200901990132
2019-12-09,-0.6234818376090809,-0.17270412643479105
2019-12-10,-0.6243773939468444,-0.17106693594033964
2019-12-11,-0.6244259008761969,-0.17289695636018418
2019-12-12,-0.6215606865845954,-0.16964035537175937
2019-12-13,-0.6215805234728515,-0.17197034425775018
2019-12-16,-0.6202774401455561,-0.17000788371960537
2019-12-17,-0.6194253481866716,-0.16830993481544515
2019-12-18,-0.6189389448129183,-0.1681379479685967
2019-12-19,-0.6190087990846476,-0.16839672411236992
2019-12-20,-0.6192615126590518,-0.16836786159559927
2019-12-23,-0.6140200077391991,-0.16282678600124167
2019-12-24,-0.6135829176960993,-0.1745711164833162
2019-12-25,-0.6146112234426376,-0.1728932584734347
2019-12-26,-0.6123293463157446,-0.17438358081056415
2019-12-27,-0.6132078310243595,-0.16636086762189045
2019-12-30,-0.612125052683815,-0.16871979666230508
2019-12-31,-0.6137599826960811,-0.16900338496342088
2020-01-01,-0.6151467285171781,-0.16900561072992662
2020-01-02,-0.6162330491250186,-0.16200449999011737
2020-01-03,-0.6201732064702328,-0.15981608561618138
2020-01-06,-0.6128824890117716,-0.15920242130892356
2020-01-07,-0.6111850969921574,-0.15466316824864568
2020-01-08,-0.6129495773931533,-0.1539234094738943
2020-01-09,-0.611174932909826,-0.15679014244179826
2020-01-10,-0.6120467146165272,-0.1597935187554351
2020-01-13,-0.6125777497546783,-0.15850249020198126
2020-01-14,-0.6213774844935723,-0.14114388601987646
2020-01-15,-0.6216332159038891,-0.14218366218171882
2020-01-16,-0.6206713300739899,-0.14215503667450607
2020-01-17,-0.6205125844506273,-0.14264118563940678
2020-01-20,-0.6278590863491091,-0.1445839406286843
2020-01-21,-0.625983859817988,-0.14330653883465194
2020-01-22,-0.625013873689075,-0.14205134521440774
2020-01-23,-0.6249648416506132,-0.1410971394294531
2020-01-24,-0.6263841653930348,-0.1380401573961413
2020-01-27,-0.6278433668402778,-0.13496008171963578
2020-01-28,-0.6292262315492614,-0.1330187712091771
2020-01-29,-0.6291668376837052,-0.12741461702269052
2020-01-30,-0.6292806523552043,-0.12698192393498892
2020-01-31,-0.6292517974932454,-0.12565768165152033
2020-02-03,-0.6302805769920746,-0.13377108946311425
2020-02-04,-0.6357221082216402,-0.1246955266633108
2020-02-05,-0.6340725642996512,-0.12455783649836227
2020-02-06,-0.6357413403163253,-0.108714852156387
2020-02-07,-0.6357578351686068,-0.10638870800638646
2020-02-10,-0.6350888405429899,-0.1088243650361022
2020-02-11,-0.6354379805874611,-0.10468730220704063
2020-02-12,-0.6352239095523209,-0.10499993321669063
2020-02-13,-0.6361121827807635,-0.10323261802189303
2020-02-14,-0.6341976643552756,-0.10415691269748589
2020-02-17,-0.6333393160170837,-0.10186655090714573
2020-02-18,-0.6357219598941836,-0.08208710449997833
2020-02-19,-0.6353734958583706,-0.07850789655956508
2020-02-20,-0.6360076590296053,-0.0742679673481407
2020-02-21,-0.6385666925739352,-0.08022907934274852
2020-02-24,-0.6434617346455396,-0.07122159701267969
2020-02-25,-0.6389800385081597,-0.05907760035302993
2020-02-26,-0.6387157230328757,-0.05878650774743596
2020-02-27,-0.6377610028104761,-0.05428314050111637
2020-02-28,-0.5762069789183192,-0.07365939460231166
2020-03-02,-0.5792086245482295,-0.07997205201900974
2020-03-03,-0.6004148336939099,-0.09796396539290156
2020-03-04,-0.600503247199575,-0.0973306523646499
2020-03-05,-0.6033866511006464,-0.09536296148241151
2020-03-06,-0.5954702315494927,-0.09418255084120235
2020-03-09,-0.5791011680593763,-0.0926476495589786
2020-03-10,-0.5947281397408256,-0.1258050532285387
2020-03-11,-0.5935301536974328,-0.12470346804255691
2020-03-12,-0.6089187727752133,-0.2588865853665645
2020-03-13,-0.6184759972581164,-0.2452501932274581
2020-03-16,-0.6111143252546108,-0.25100119581614855
2020-03-17,-0.4640404517081233,-0.20553586985184868
2020-03-18,-0.4791404160161327,-0.24284200971902173
2020-03-19,-0.4852768898234703,-0.2613056282747725
2020-03-20,-0.46546242333087867,-0.26557527721918306
2020-03-23,-0.5003285571721896,-0.18604458759238618
2020-03-24,-0.5043618547759074,-0.21432930327728564
2020-03-25,-0.4957196513706477,-0.19693225786436092
2020-03-26,-0.4975534978699635,-0.20925381703308563
2020-03-27,-0.498189613277228,-0.20822408156844133
2020-03-30,-0.49753767063326426,-0.20062096470117713
2020-03-31,-0.503792347848803,-0.16705247873587753
2020-04-01,-0.5058201094276791,-0.1518314561084244
2020-04-02,-0.5102303918197928,-0.15357095169859122
2020-04-03,-0.5105072266609925,-0.14973271307947436
2020-04-06,-0.5050090539660738,-0.155490833975314
2020-04-07,-0.5060460945014712,-0.14581082111614788
2020-04-08,-0.5053960620722142,-0.14640061611515712
2020-04-09,-0.5107893153892791,-0.1617541897695971
2020-04-10,-0.5109181568575707,-0.16170323160462413
2020-04-13,-0.5081507780869728,-0.15564161947549673
2020-04-14,-0.5084526531718169,-0.15649185667866772
2020-04-15,-0.5060880220477538,-0.16028016577923296
2020-04-16,-0.5017435431867143,-0.16038762144740934
2020-04-17,-0.5043777451290006,-0.14925917112052559
2020-04-20,-0.5006016856741053,-0.14591576614341747
2020-04-21,-0.4950110262787829,-0.1492015962571301
2020-04-22,-0.49698260165111446,-0.14871193594849502
2020-04-23,-0.49652881116298564,-0.15065494726810036
2020-04-24,-0.49240195884657695,-0.15277241400507854
2020-04-27,-0.49248797842700304,-0.15069024118130522
2020-04-28,-0.49158175594386877,-0.14714552983005957
2020-04-29,-0.4899718785089754,-0.15264443968021518
2020-04-30,-0.49490867951159756,-0.142542485575395
2020-05-01,-0.4944448099794342,-0.13779651706271856
2020-05-04,-0.4939842356858008,-0.13668737900749434
2020-05-05,-0.4935105492400853,-0.1349155677371942
2020-05-06,-0.49630124595203956,-0.14374415403152055
2020-05-07,-0.4991989336105212,-0.1496058189185135
2020-05-08,-0.4996598531513453,-0.1449435845173824
2020-05-11,-0.5002148540615231,-0.14841159557006695
2020-05-12,-0.5001528313589487,-0.14889955973420832
2020-05-13,-0.5007073312426235,-0.14495820637310822
2020-05-14,-0.5012464198880796,-0.1434564954356578
2020-05-15,-0.5017907620747442,-0.14360198960386453
2020-05-18,-0.5016018996519483,-0.13495541710235245
2020-05-19,-0.4984338700716019,-0.14066126869951412
2020-05-20,-0.4961509170110634,-0.13796314418683603
2020-05-21,-0.49651135655642725,-0.1374949518603018
2020-05-22,-0.4961764243571435,-0.13637331186075702
2020-05-25,-0.4967050719233056,-0.13620505896773788
2020-05-26,-0.4962925938871448,-0.12016884037283543
2020-05-27,-0.49381373214021973,-0.12304368987476008
2020-05-28,-0.4938375811110871,-0.12409528289416648
2020-05-29,-0.4940634960494087,-0.12469393810910685
2020-06-01,-0.4945821547588885,-0.12708260422770992
2020-06-02,-0.49525842174112383,-0.12219065216092496
2020-06-03,-0.49859127540832576,-0.11332325119124317
2020-06-04,-0.49434464095680525,-0.11253849772007693
2020-06-05,-0.49507115268349877,-0.10149220836541166
2020-06-08,-0.4900770386263017,-0.08273790492343186
2020-06-09,-0.49472699651764174,-0.08347055774135824
2020-06-10,-0.49811893872722457,-0.08195282919838037
2020-06-11,-0.49639757774973603,-0.08634033489618641
2020-06-12,-0.49490397995767627,-0.0869633153602648
2020-06-15,-0.4947917449785158,-0.08736912953118713
2020-06-16,-0.49471269145153013,-0.08656692989400314
2020-06-17,-0.4942284295984451,-0.08445330895146706
2020-06-18,-0.4954110218536785,-0.08722814604691928
2020-06-19,-0.4960115700281518,-0.08723566570209676
2020-06-22,-0.4964632654144542,-0.08940058820279019
2020-06-23,-0.4954852173794489,-0.08922917235837333
2020-06-24,-0.4961047319865026,-0.09207682868018606
2020-06-25,-0.49635507515029786,-0.09253613994381976
2020-06-26,-0.49628518202744204,-0.09167832559027578
2020-06-29,-0.49524850448053415,-0.09431088029100625
2020-06-30,-0.49449510948790415,-0.09454887532586204
2020-07-01,-0.49472183613186665,-0.09248641406926691
2020-07-02,-0.4944570408217009,-0.0902402284950778
2020-07-03,-0.4950581514782276,-0.08848405369967655
2020-07-06,-0.4931976740999965,-0.09076021656675101
2020-07-07,-0.49518092530696406,-0.09005873013692728
2020-07-08,-0.49343117178825563,-0.09009454600395135
2020-07-09,-0.4927170693737791,-0.08830298178088013
2020-07-10,-0.4928733604054188,-0.08743545263969477
2020-07-13,-0.49232514855756504,-0.08726267377268164
2020-07-14,-0.49237706183413643,-0.0867951590881996
2020-07-15,-0.49241037904392837,-0.08684227371043067
2020-07-16,-0.49031251130323533,-0.0855927630766982
2020-07-17,-0.4941035772848869,-0.08644780241231856
2020-07-20,-0.4916116611581633,-0.09952256297412411
2020-07-21,-0.492252800324737,-0.10491975971141353
2020-07-22,-0.48925124828176036,-0.11327282842649757
2020-07-23,-0.4886012485433006,-0.11447911954894302
2020-07-24,-0.48918573918348435,-0.1156753185210274
2020-07-27,-0.4829021035647121,-0.1258956302917828
2020-07-28,-0.482952420303659,-0.1264327846128309
2020-07-29,-0.4824901766868748,-0.12974483904074785
2020-07-30,-0.48077434024934956,-0.13127975231863656
2020-07-31,-0.48088085284629584,-0.1347135303897216
2020-08-03,-0.4801516029502043,-0.1348743706191563
2020-08-04,-0.47902968412439373,-0.1355726326185637
2020-08-05,-0.47766637361248154,-0.1376941679150565
2020-08-06,-0.47735679130428155,-0.13547686944716877
2020-08-07,-0.47871612121237966,-0.14406728415327738
2020-08-10,-0.4787941981417816,-0.14332579178543658
2020-08-11,-0.4603563442391693,-0.12598119789228082
2020-08-12,-0.4605977106062958,-0.12528699154806658
2020-08-13,-0.451974897978604,-0.12760962499687034
2020-08-14,-0.4529249966828166,-0.12636860790616836
2020-08-17,-0.4538508746301002,-0.12759492908562112
2020-08-18,-0.4544385830089313,-0.12838904018353675
2020-08-19,-0.45138885793867817,-0.12663714580363322
2020-08-20,-0.45325539370512075,-0.12727591206933742
2020-08-21,-0.451146768453754,-0.1267187740534974
