Date,097950,271560,004370,003230,005180,035250,023530,139480,282330
2018-12-11,348000,114000,262000,56700,77300,33300,216500,184500,201000
2018-12-12,350500,120000,262500,57100,75500,32950,222000,184000,201000
2018-12-13,351000,120000,263500,57900,76100,34250,223000,181500,204000
2018-12-14,347000,118000,257500,56300,76700,32650,224500,182500,206000
2018-12-17,345000,122000,255500,56100,76400,32850,221500,187500,208000
2018-12-18,342500,118000,260000,56100,75000,32900,224500,187500,202000
2018-12-19,341500,120000,259500,55900,75900,33200,221000,192000,211000
2018-12-20,335500,118000,259000,55000,76200,33500,218000,190000,212500
2018-12-21,332500,117500,260000,54800,75200,32900,221500,186500,218000
2018-12-24,333000,117500,255500,52800,75500,32650,220500,186500,210500
2018-12-26,326000,115000,252000,50200,73000,32300,219000,181500,210000
2018-12-27,325500,114000,248000,50600,74300,31950,213500,184000,203000
2018-12-28,330500,120000,254500,52000,72500,32000,211000,182500,204000
2019-01-02,331000,111000,251000,50100,71100,30900,202500,180000,205500
2019-01-03,328000,118000,268000,47800,70700,31700,202000,186500,209500
2019-01-04,342000,121500,276500,49100,75000,32850,201000,194000,214000
2019-01-07,340500,122500,270500,53400,74800,32350,203500,191500,207500
2019-01-08,335500,123000,276000,59200,75100,32200,201000,196000,205500
2019-01-09,337500,124000,271500,57900,74800,31850,203000,199500,209000
2019-01-10,337000,118000,275000,61000,72800,31800,206000,193500,189500
2019-01-11,334500,121000,283000,61000,72500,32250,205000,191500,188500
2019-01-14,343000,121000,288500,60300,72400,32300,206500,193000,186500
2019-01-15,338500,119000,288000,59800,71700,32200,206500,197500,184500
2019-01-16,338000,117500,288000,59400,70200,32250,200000,198000,185500
2019-01-17,340500,121000,281000,57800,69100,31550,194500,193000,184500
2019-01-18,341500,122000,281500,57300,70000,32150,194500,192500,183000
2019-01-21,341500,120500,275000,58700,68900,32000,195000,191500,186000
2019-01-22,340000,118000,286000,58700,69100,32100,194000,191500,183500
2019-01-23,339500,119500,291000,58500,69800,33250,194000,193000,184500
2019-01-24,338500,114500,285500,58400,68300,33500,193500,192500,180500
2019-01-25,335500,114000,278500,58800,68200,32900,195000,193000,187500
2019-01-28,333000,113000,277500,61400,67900,33050,195000,191000,186500
2019-01-29,333500,114500,277500,59300,68100,33150,195000,188500,187500
2019-01-30,333500,110500,278000,63800,68300,33650,195000,193000,184500
2019-01-31,342500,113500,279500,68700,68500,34000,196000,192000,184000
2019-02-01,335000,112000,283000,70600,68500,33500,194000,180000,182500
2019-02-07,340000,113000,279500,70500,67800,34000,194000,178500,184500
2019-02-08,340000,110000,281500,69500,69900,33950,194500,177500,185000
2019-02-11,338000,110500,285000,70200,70100,34050,191000,175500,182500
2019-02-12,332000,111500,271000,69100,69400,33550,193500,172500,185500
2019-02-13,333500,111500,277500,68000,70300,34100,192500,175500,195500
2019-02-14,339500,116000,279500,68300,70300,34550,193500,182000,194000
2019-02-15,336500,112500,277500,71000,69200,32050,190000,177000,194000
2019-02-18,335500,114000,277000,69600,69100,32350,189500,179500,201000
2019-02-19,334000,113500,274500,68400,69000,31700,190000,179000,195000
2019-02-20,335000,116000,272000,67700,68800,31800,191000,178500,205500
2019-02-21,332500,112500,272500,67900,68900,31400,192500,178000,208000
2019-02-22,331500,112000,275000,68600,70000,31550,191000,179500,208000
2019-02-25,330500,115500,275500,68800,69600,31600,190500,178500,218000
2019-02-26,328000,113500,271500,67400,69500,31050,191500,179500,215000
2019-02-27,323500,113500,273000,66500,69500,31200,191000,181500,215000
2019-02-28,322000,111500,269000,65400,70000,30900,191000,180000,213000
2019-03-04,321500,110500,277500,66400,70400,30450,191000,180000,210500
2019-03-05,321000,109500,282000,68300,71600,30750,190500,182000,209000
2019-03-06,325000,107500,283000,72800,71600,30850,189000,177500,205500
2019-03-07,321000,106000,281500,75900,71700,30750,188500,176000,206000
2019-03-08,322500,103000,279000,73100,70000,30450,189000,176000,204000
2019-03-11,328500,105500,295500,79800,72200,31500,188500,176000,206000
2019-03-12,326500,105000,298000,78400,71600,31100,188000,174500,201500
2019-03-13,327000,104000,298500,77200,72700,31500,186500,175500,203500
2019-03-14,327000,104000,301000,78600,71400,32000,188000,176000,207000
2019-03-15,329000,100500,302000,79200,72400,32650,191500,177000,215000
2019-03-18,331000,101500,301500,83300,73000,32750,194000,179500,213500
2019-03-19,333000,101500,300000,84200,70800,32650,194000,182500,216000
2019-03-20,330000,100000,301000,84300,71100,32650,193000,181000,219500
2019-03-21,328000,98500,294500,80700,68600,32100,191000,177500,215000
2019-03-22,326000,98000,299000,84800,67500,32350,188000,177000,214000
2019-03-25,321000,96900,301500,80900,66700,32050,185000,172500,213000
2019-03-26,324500,96800,309000,84500,66500,32400,183000,173000,215000
2019-03-27,327500,97800,313500,84900,66700,32150,180500,172000,213000
2019-03-28,322000,96400,313000,83800,65600,31500,178000,170500,217500
2019-03-29,323000,100000,309000,85700,67100,32000,178000,172000,218500
2019-04-01,324500,100500,309000,83900,67800,31650,178500,173500,211000
2019-04-02,326000,101000,302500,82000,67900,32250,180000,172500,213000
2019-04-03,326000,100500,294500,78000,68700,31750,180500,173000,213500
2019-04-04,325000,99900,292500,78200,69200,31600,179500,172000,218500
2019-04-05,322500,97900,288000,77700,69300,31700,179500,171500,218000
2019-04-08,328500,100000,290000,76600,69900,31500,178500,180500,217000
2019-04-09,329000,103500,287000,76600,68900,31250,179000,181500,220000
2019-04-10,329500,102000,287500,77900,69500,31600,179500,179500,224500
2019-04-11,324500,102500,291500,77900,68400,31250,178000,180000,223000
2019-04-12,326500,97100,293500,76700,69000,32600,178500,178000,225500
2019-04-15,325500,98700,292500,74700,69100,32950,183000,180000,227500
2019-04-16,324500,98600,290000,78500,69500,32800,182000,179000,232500
2019-04-17,320500,98300,284500,78500,68700,32500,182500,177500,232000
2019-04-18,318000,96900,275000,78200,70000,32550,179000,174500,232000
2019-04-19,315500,95000,271000,78500,69300,33100,180500,174000,230500
2019-04-22,316000,96500,277500,77600,70800,34000,181000,174000,227500
2019-04-23,317500,97000,278000,77800,69500,34100,181000,174500,226500
2019-04-24,317000,97300,280000,77700,70900,33950,180000,172000,224000
2019-04-25,314000,97400,278500,77800,70600,33850,178000,171000,222000
2019-04-26,315500,96500,279500,77600,73000,33850,177500,171000,215000
2019-04-29,317500,97600,281500,77000,72600,34000,179000,171500,216000
2019-04-30,315000,96900,280500,79000,73800,34000,178000,172000,218500
2019-05-02,314000,96900,277500,79400,73300,34150,179500,173000,216500
2019-05-03,309500,98900,277500,78500,72200,32950,178500,170500,211500
2019-05-07,312000,97000,276000,76500,70800,33100,174500,168000,213000
2019-05-08,310500,102000,281000,74800,71500,33150,174500,167000,215000
2019-05-09,306000,96200,274500,74700,69000,32450,170000,162000,207000
2019-05-10,300000,98000,274500,73700,69600,32350,167500,160500,204500
2019-05-13,298500,96700,272000,77800,67900,32500,165000,158500,201000
2019-05-14,288500,95500,274000,80800,68600,31700,167000,158500,205000
2019-05-15,285500,95400,277500,79400,71700,31550,166000,155000,203000
2019-05-16,286500,88700,264000,79000,73400,30950,166000,146500,202000
2019-05-17,280000,84300,255500,77100,74800,31050,161500,145500,200500
2019-05-20,283000,86700,254000,77300,75500,31000,162500,146500,197000
2019-05-21,283500,87100,257500,80200,75100,30750,162000,145500,200000
2019-05-22,278000,85900,248500,79400,75300,30700,162000,146000,203500
2019-05-23,285000,88900,254500,77000,74800,30650,160000,143500,202000
2019-05-24,279500,86800,252000,73100,75900,31150,157000,143000,198000
2019-05-27,276500,86500,245000,70600,75200,30900,160500,143500,200000
2019-05-28,284500,88900,247500,73800,74500,31250,160000,146500,200500
2019-05-29,282500,86100,245000,73700,73400,30700,159000,142500,190500
2019-05-30,279000,86300,243000,72600,73500,31100,158000,143000,186500
2019-05-31,280500,86000,241500,72200,72500,31050,160000,144000,186500
2019-06-03,280000,86900,241000,71700,72800,31800,159500,147000,185500
2019-06-04,282000,85100,242500,71400,73500,31950,161000,144500,188500
2019-06-05,282000,81900,244000,71000,72400,31300,161000,145500,190000
2019-06-07,280000,83300,242500,71100,71600,30850,159000,146000,187500
2019-06-10,285000,85800,246000,71100,72300,31500,161000,147000,195000
2019-06-11,284000,85700,248000,71900,71700,30650,164000,149000,194000
2019-06-12,285000,84900,248500,71800,71500,30500,163500,147000,195000
2019-06-13,288000,85400,253000,71900,71700,30850,162500,148000,193500
2019-06-14,294000,87700,254500,71400,71300,30600,161000,145500,202500
2019-06-17,289000,87700,249000,70000,70400,30650,161000,145500,200500
2019-06-18,295500,90200,250000,69000,71200,30800,159500,142500,203000
2019-06-19,297500,91300,249500,72500,69700,31150,162000,145500,199500
2019-06-20,298000,92100,250500,72200,70600,31200,162500,146500,200000
2019-06-21,301500,91700,249500,72100,69800,31300,161000,144000,203000
2019-06-24,300500,91200,248500,70800,69400,30900,159500,143000,198000
2019-06-25,301500,92100,250000,70200,68900,30600,160500,142500,192000
2019-06-26,297000,91500,254000,71100,68500,30600,160000,140000,194000
2019-06-27,298000,92000,250500,69700,68600,30700,160500,142000,206500
2019-06-28,297000,92500,254000,70100,68300,30250,160500,140000,211000
2019-07-01,298000,94400,250000,70100,68500,30300,165500,144000,206500
2019-07-02,292500,92600,246500,70400,69600,30600,163500,142000,206500
2019-07-03,294500,89300,247000,69300,68500,30150,160000,140000,200000
2019-07-04,294000,88700,251500,69700,70000,30950,160500,140500,195000
2019-07-05,294000,89300,254500,69600,70400,30850,161500,143000,198000
2019-07-08,289000,87900,248000,68000,69100,30650,157500,140500,192000
2019-07-09,284000,86500,241000,67900,70000,30650,151000,139000,193500
2019-07-10,283000,86100,243500,68500,69700,29700,148000,138500,188500
2019-07-11,285000,89100,246000,69000,69700,29650,148500,141000,192500
2019-07-12,291000,88700,244000,69500,68300,30000,147000,140000,194500
2019-07-15,286000,87700,240000,69500,66800,29650,140000,134500,192000
2019-07-16,283500,86500,237500,69500,67000,30200,144000,136500,199500
2019-07-17,282000,84600,232500,69900,66300,30250,143500,135500,203500
2019-07-18,284000,84600,239500,70200,66500,30650,143000,130000,203500
2019-07-19,284500,84600,240000,70100,66400,30800,144000,129000,208000
2019-07-22,282500,83600,241500,69900,66700,31050,145000,129000,199500
2019-07-23,287500,84000,244000,69900,67700,30550,143500,127500,204500
2019-07-24,285000,82500,240000,68800,66800,31000,142000,127000,206500
2019-07-25,290000,83700,238500,68000,66800,30850,140500,126000,202000
2019-07-26,283000,82600,237500,66700,65100,30600,143500,126500,201500
2019-07-29,279500,80500,233500,63500,64600,30600,139500,123000,202000
2019-07-30,282000,80300,231500,63500,64100,30500,138000,123000,206500
2019-07-31,285000,80800,235000,63500,65100,30750,136000,122000,204500
2019-08-01,286500,80800,231500,66000,64300,30400,135000,120500,215500
2019-08-02,281500,81600,230000,65600,63100,30400,133000,118500,213500
2019-08-05,271500,80000,225000,61200,61700,30950,127500,116000,215000
2019-08-06,269500,80500,227000,60300,59800,29900,124000,112500,215000
2019-08-07,266000,78500,227000,61200,60500,29000,122500,110500,208500
2019-08-08,272000,81000,230000,62300,60500,29650,124500,110500,213500
2019-08-09,248000,81100,229500,61800,60100,29750,128000,109000,204000
2019-08-12,242500,83000,227500,63300,58700,29850,124000,105500,208000
2019-08-13,235500,84800,228000,65600,58900,29550,125500,112500,206500
2019-08-14,234500,83000,225000,66100,58500,28950,124500,111000,207000
2019-08-16,229500,85300,222500,73200,59000,28350,120500,106000,206000
2019-08-19,230500,85100,225500,75800,59200,28450,126000,110500,208000
2019-08-20,234000,85200,228500,76700,59700,28550,128000,112000,200500
2019-08-21,230000,88300,227000,75400,59100,28250,129000,113500,195500
